nombre_partido,id_partido,año,materia,respondientes,resultado,porcentaje
VILLA GESELL,125,2017,ciencias naturales,"686,61",avanzado,"30,11"
VILLA GESELL,125,2017,ciencias naturales,"686,61",básico,"21,72"
VILLA GESELL,125,2017,ciencias naturales,"686,61",por debajo del nivel básico,"11,14"
VILLA GESELL,125,2017,ciencias naturales,"686,61",satisfactorio,"37,03"
VILLARINO,111,2017,ciencias naturales,"581,71",avanzado,"27,66"
VILLARINO,111,2017,ciencias naturales,"581,71",básico,"20,67"
VILLARINO,111,2017,ciencias naturales,"581,71",por debajo del nivel básico,"10,80"
VILLARINO,111,2017,ciencias naturales,"581,71",satisfactorio,"40,88"
ZARATE,38,2017,ciencias naturales,"2297,94",avanzado,"22,82"
ZARATE,38,2017,ciencias naturales,"2297,94",básico,"21,94"
ZARATE,38,2017,ciencias naturales,"2297,94",por debajo del nivel básico,"13,88"
ZARATE,38,2017,ciencias naturales,"2297,94",satisfactorio,"41,37"
25 DE MAYO,109,2017,ciencias sociales,362,avanzado,"17,13"
25 DE MAYO,109,2017,ciencias sociales,362,básico,"20,99"
25 DE MAYO,109,2017,ciencias sociales,362,por debajo del nivel básico,"12,15"
25 DE MAYO,109,2017,ciencias sociales,362,satisfactorio,"49,72"
9 DE JULIO,77,2017,ciencias sociales,"905,75",avanzado,"18,32"
9 DE JULIO,77,2017,ciencias sociales,"905,75",básico,"21,01"
9 DE JULIO,77,2017,ciencias sociales,"905,75",por debajo del nivel básico,"12,21"
9 DE JULIO,77,2017,ciencias sociales,"905,75",satisfactorio,"48,46"
ADOLFO ALSINA,1,2017,ciencias sociales,"218,8",avanzado,"22,78"
ADOLFO ALSINA,1,2017,ciencias sociales,"218,8",básico,"19,32"
ADOLFO ALSINA,1,2017,ciencias sociales,"218,8",por debajo del nivel básico,"7,41"
ADOLFO ALSINA,1,2017,ciencias sociales,"218,8",satisfactorio,"50,50"
ADOLFO GONZALES CHAVES,51,2017,ciencias sociales,"190,48",avanzado,"19,69"
ADOLFO GONZALES CHAVES,51,2017,ciencias sociales,"190,48",básico,"28,14"
ADOLFO GONZALES CHAVES,51,2017,ciencias sociales,"190,48",por debajo del nivel básico,"4,22"
ADOLFO GONZALES CHAVES,51,2017,ciencias sociales,"190,48",satisfactorio,"47,95"
ALBERTI,2,2017,ciencias sociales,"180,75",avanzado,"23,75"
ALBERTI,2,2017,ciencias sociales,"180,75",básico,"20,83"
ALBERTI,2,2017,ciencias sociales,"180,75",por debajo del nivel básico,"5,12"
ALBERTI,2,2017,ciencias sociales,"180,75",satisfactorio,"50,30"
ALMIRANTE BROWN,3,2017,ciencias sociales,"10271,12",avanzado,"15,45"
ALMIRANTE BROWN,3,2017,ciencias sociales,"10271,12",básico,"22,48"
ALMIRANTE BROWN,3,2017,ciencias sociales,"10271,12",por debajo del nivel básico,"15,35"
ALMIRANTE BROWN,3,2017,ciencias sociales,"10271,12",satisfactorio,"46,72"
ARRECIFES,10,2017,ciencias sociales,"492,17",avanzado,"13,05"
ARRECIFES,10,2017,ciencias sociales,"492,17",básico,"27,03"
ARRECIFES,10,2017,ciencias sociales,"492,17",por debajo del nivel básico,"17,15"
ARRECIFES,10,2017,ciencias sociales,"492,17",satisfactorio,"42,78"
AVELLANEDA,4,2017,ciencias sociales,"5851,4",avanzado,"21,93"
AVELLANEDA,4,2017,ciencias sociales,"5851,4",básico,"19,25"
AVELLANEDA,4,2017,ciencias sociales,"5851,4",por debajo del nivel básico,"9,52"
AVELLANEDA,4,2017,ciencias sociales,"5851,4",satisfactorio,"49,30"
AYACUCHO,5,2017,ciencias sociales,"392,29",avanzado,"13,66"
AYACUCHO,5,2017,ciencias sociales,"392,29",básico,"24,97"
AYACUCHO,5,2017,ciencias sociales,"392,29",por debajo del nivel básico,"15,66"
AYACUCHO,5,2017,ciencias sociales,"392,29",satisfactorio,"45,71"
AZUL,6,2017,ciencias sociales,"1188,49",avanzado,"17,42"
AZUL,6,2017,ciencias sociales,"1188,49",básico,"21,26"
AZUL,6,2017,ciencias sociales,"1188,49",por debajo del nivel básico,"13,70"
AZUL,6,2017,ciencias sociales,"1188,49",satisfactorio,"47,62"
BAHIA BLANCA,7,2017,ciencias sociales,"4845,24",avanzado,"20,81"
BAHIA BLANCA,7,2017,ciencias sociales,"4845,24",básico,"18,78"
BAHIA BLANCA,7,2017,ciencias sociales,"4845,24",por debajo del nivel básico,"10,36"
BAHIA BLANCA,7,2017,ciencias sociales,"4845,24",satisfactorio,"50,05"
BALCARCE,8,2017,ciencias sociales,"712,01",avanzado,"23,02"
BALCARCE,8,2017,ciencias sociales,"712,01",básico,"17,49"
BALCARCE,8,2017,ciencias sociales,"712,01",por debajo del nivel básico,"9,92"
BALCARCE,8,2017,ciencias sociales,"712,01",satisfactorio,"49,56"
BARADERO,9,2017,ciencias sociales,"690,73",avanzado,"21,72"
BARADERO,9,2017,ciencias sociales,"690,73",básico,"19,82"
BARADERO,9,2017,ciencias sociales,"690,73",por debajo del nivel básico,"10,38"
BARADERO,9,2017,ciencias sociales,"690,73",satisfactorio,"48,08"
BENITO JUAREZ,53,2017,ciencias sociales,"411,13",avanzado,"13,77"
BENITO JUAREZ,53,2017,ciencias sociales,"411,13",básico,"25,36"
BENITO JUAREZ,53,2017,ciencias sociales,"411,13",por debajo del nivel básico,"13,90"
BENITO JUAREZ,53,2017,ciencias sociales,"411,13",satisfactorio,"46,97"
BERAZATEGUI,120,2017,ciencias sociales,"6671,01",avanzado,"15,56"
BERAZATEGUI,120,2017,ciencias sociales,"6671,01",básico,"22,68"
BERAZATEGUI,120,2017,ciencias sociales,"6671,01",por debajo del nivel básico,"15,08"
BERAZATEGUI,120,2017,ciencias sociales,"6671,01",satisfactorio,"46,68"
BERISSO,114,2017,ciencias sociales,"1684,78",avanzado,"14,16"
BERISSO,114,2017,ciencias sociales,"1684,78",básico,"27,07"
BERISSO,114,2017,ciencias sociales,"1684,78",por debajo del nivel básico,"16,52"
BERISSO,114,2017,ciencias sociales,"1684,78",satisfactorio,"42,25"
BOLIVAR,11,2017,ciencias sociales,"519,37",avanzado,"24,04"
BOLIVAR,11,2017,ciencias sociales,"519,37",básico,"18,03"
BOLIVAR,11,2017,ciencias sociales,"519,37",por debajo del nivel básico,"11,36"
BOLIVAR,11,2017,ciencias sociales,"519,37",satisfactorio,"46,57"
BRAGADO,12,2017,ciencias sociales,"726,57",avanzado,"16,03"
BRAGADO,12,2017,ciencias sociales,"726,57",básico,"22,19"
BRAGADO,12,2017,ciencias sociales,"726,57",por debajo del nivel básico,"13,52"
BRAGADO,12,2017,ciencias sociales,"726,57",satisfactorio,"48,26"
BRANDSEN,13,2017,ciencias sociales,"640,03",avanzado,"13,84"
BRANDSEN,13,2017,ciencias sociales,"640,03",básico,"21,73"
BRANDSEN,13,2017,ciencias sociales,"640,03",por debajo del nivel básico,"17,07"
BRANDSEN,13,2017,ciencias sociales,"640,03",satisfactorio,"47,37"
CAMPANA,14,2017,ciencias sociales,"1957,7",avanzado,"19,02"
CAMPANA,14,2017,ciencias sociales,"1957,7",básico,"21,12"
CAMPANA,14,2017,ciencias sociales,"1957,7",por debajo del nivel básico,"19,34"
CAMPANA,14,2017,ciencias sociales,"1957,7",satisfactorio,"40,52"
CAÑUELAS,15,2017,ciencias sociales,"1361,33",avanzado,"15,34"
CAÑUELAS,15,2017,ciencias sociales,"1361,33",básico,"24,11"
CAÑUELAS,15,2017,ciencias sociales,"1361,33",por debajo del nivel básico,"16,47"
CAÑUELAS,15,2017,ciencias sociales,"1361,33",satisfactorio,"44,07"
CAPITAN SARMIENTO,121,2017,ciencias sociales,"270,95",avanzado,"18,27"
CAPITAN SARMIENTO,121,2017,ciencias sociales,"270,95",básico,"15,45"
CAPITAN SARMIENTO,121,2017,ciencias sociales,"270,95",por debajo del nivel básico,"12,74"
CAPITAN SARMIENTO,121,2017,ciencias sociales,"270,95",satisfactorio,"53,54"
CARLOS CASARES,16,2017,ciencias sociales,"314,87",avanzado,"17,48"
CARLOS CASARES,16,2017,ciencias sociales,"314,87",básico,"24,02"
CARLOS CASARES,16,2017,ciencias sociales,"314,87",por debajo del nivel básico,"12,96"
CARLOS CASARES,16,2017,ciencias sociales,"314,87",satisfactorio,"45,54"
CARLOS TEJEDOR,17,2017,ciencias sociales,"171,26",avanzado,"21,92"
CARLOS TEJEDOR,17,2017,ciencias sociales,"171,26",básico,"16,72"
CARLOS TEJEDOR,17,2017,ciencias sociales,"171,26",por debajo del nivel básico,"7,84"
CARLOS TEJEDOR,17,2017,ciencias sociales,"171,26",satisfactorio,"53,52"
CARMEN DE ARECO,18,2017,ciencias sociales,"285,5",avanzado,"13,71"
CARMEN DE ARECO,18,2017,ciencias sociales,"285,5",básico,"27,44"
CARMEN DE ARECO,18,2017,ciencias sociales,"285,5",por debajo del nivel básico,"11,56"
CARMEN DE ARECO,18,2017,ciencias sociales,"285,5",satisfactorio,"47,28"
CASTELLI,20,2017,ciencias sociales,"140,31",avanzado,"14,67"
CASTELLI,20,2017,ciencias sociales,"140,31",básico,"17,94"
CASTELLI,20,2017,ciencias sociales,"140,31",por debajo del nivel básico,"19,85"
CASTELLI,20,2017,ciencias sociales,"140,31",satisfactorio,"47,53"
CHACABUCO,26,2017,ciencias sociales,"931,29",avanzado,"18,65"
CHACABUCO,26,2017,ciencias sociales,"931,29",básico,"19,98"
CHACABUCO,26,2017,ciencias sociales,"931,29",por debajo del nivel básico,"13,73"
CHACABUCO,26,2017,ciencias sociales,"931,29",satisfactorio,"47,63"
CHASCOMUS,27,2017,ciencias sociales,"771,5",avanzado,"18,45"
CHASCOMUS,27,2017,ciencias sociales,"771,5",básico,"22,65"
CHASCOMUS,27,2017,ciencias sociales,"771,5",por debajo del nivel básico,"14,52"
CHASCOMUS,27,2017,ciencias sociales,"771,5",satisfactorio,"44,39"
CHIVILCOY,28,2017,ciencias sociales,"1214,18",avanzado,"20,49"
CHIVILCOY,28,2017,ciencias sociales,"1214,18",básico,"18,87"
CHIVILCOY,28,2017,ciencias sociales,"1214,18",por debajo del nivel básico,"13,97"
CHIVILCOY,28,2017,ciencias sociales,"1214,18",satisfactorio,"46,67"
COLON,21,2017,ciencias sociales,"459,59",avanzado,"15,37"
COLON,21,2017,ciencias sociales,"459,59",básico,"26,39"
COLON,21,2017,ciencias sociales,"459,59",por debajo del nivel básico,"15,46"
COLON,21,2017,ciencias sociales,"459,59",satisfactorio,"42,78"
CORONEL DE MARINA L ROSALES,113,2017,ciencias sociales,"1092,15",avanzado,"15,15"
CORONEL DE MARINA L ROSALES,113,2017,ciencias sociales,"1092,15",básico,"21,82"
CORONEL DE MARINA L ROSALES,113,2017,ciencias sociales,"1092,15",por debajo del nivel básico,"10,70"
CORONEL DE MARINA L ROSALES,113,2017,ciencias sociales,"1092,15",satisfactorio,"52,32"
CORONEL DORREGO,22,2017,ciencias sociales,"268,59",avanzado,"25,79"
CORONEL DORREGO,22,2017,ciencias sociales,"268,59",básico,"19,03"
CORONEL DORREGO,22,2017,ciencias sociales,"268,59",por debajo del nivel básico,"10,53"
CORONEL DORREGO,22,2017,ciencias sociales,"268,59",satisfactorio,"44,65"
CORONEL PRINGLES,23,2017,ciencias sociales,"427,98",avanzado,"17,24"
CORONEL PRINGLES,23,2017,ciencias sociales,"427,98",básico,"17,16"
CORONEL PRINGLES,23,2017,ciencias sociales,"427,98",por debajo del nivel básico,"13,59"
CORONEL PRINGLES,23,2017,ciencias sociales,"427,98",satisfactorio,"52,02"
CORONEL SUAREZ,24,2017,ciencias sociales,"629,11",avanzado,"28,68"
CORONEL SUAREZ,24,2017,ciencias sociales,"629,11",básico,"13,08"
CORONEL SUAREZ,24,2017,ciencias sociales,"629,11",por debajo del nivel básico,"8,19"
CORONEL SUAREZ,24,2017,ciencias sociales,"629,11",satisfactorio,"50,06"
DAIREAUX,19,2017,ciencias sociales,"211,71",avanzado,"18,66"
DAIREAUX,19,2017,ciencias sociales,"211,71",básico,"24,48"
DAIREAUX,19,2017,ciencias sociales,"211,71",por debajo del nivel básico,"14,04"
DAIREAUX,19,2017,ciencias sociales,"211,71",satisfactorio,"42,82"
DOLORES,29,2017,ciencias sociales,"540,78",avanzado,"17,95"
DOLORES,29,2017,ciencias sociales,"540,78",básico,"20,05"
DOLORES,29,2017,ciencias sociales,"540,78",por debajo del nivel básico,"15,87"
DOLORES,29,2017,ciencias sociales,"540,78",satisfactorio,"46,13"
ENSENADA,115,2017,ciencias sociales,"729,07",avanzado,"14,17"
ENSENADA,115,2017,ciencias sociales,"729,07",básico,"27,84"
ENSENADA,115,2017,ciencias sociales,"729,07",por debajo del nivel básico,"18,40"
ENSENADA,115,2017,ciencias sociales,"729,07",satisfactorio,"39,59"
ESCOBAR,118,2017,ciencias sociales,"4755,13",avanzado,"15,39"
ESCOBAR,118,2017,ciencias sociales,"4755,13",básico,"22,59"
ESCOBAR,118,2017,ciencias sociales,"4755,13",por debajo del nivel básico,"16,84"
ESCOBAR,118,2017,ciencias sociales,"4755,13",satisfactorio,"45,18"
ESTEBAN ECHEVERRIA,30,2017,ciencias sociales,"6037,47",avanzado,"14,12"
ESTEBAN ECHEVERRIA,30,2017,ciencias sociales,"6037,47",básico,"24,38"
ESTEBAN ECHEVERRIA,30,2017,ciencias sociales,"6037,47",por debajo del nivel básico,"14,18"
ESTEBAN ECHEVERRIA,30,2017,ciencias sociales,"6037,47",satisfactorio,"47,32"
EXALTACION DE LA CRUZ,31,2017,ciencias sociales,"551,1",avanzado,"11,82"
EXALTACION DE LA CRUZ,31,2017,ciencias sociales,"551,1",básico,"24,24"
EXALTACION DE LA CRUZ,31,2017,ciencias sociales,"551,1",por debajo del nivel básico,"20,74"
EXALTACION DE LA CRUZ,31,2017,ciencias sociales,"551,1",satisfactorio,"43,20"
EZEIZA,130,2017,ciencias sociales,"3388,34",avanzado,"15,69"
EZEIZA,130,2017,ciencias sociales,"3388,34",básico,"23,87"
EZEIZA,130,2017,ciencias sociales,"3388,34",por debajo del nivel básico,"13,09"
EZEIZA,130,2017,ciencias sociales,"3388,34",satisfactorio,"47,34"
FLORENCIO VARELA,32,2017,ciencias sociales,"8439,27",avanzado,"11,25"
FLORENCIO VARELA,32,2017,ciencias sociales,"8439,27",básico,"25,77"
FLORENCIO VARELA,32,2017,ciencias sociales,"8439,27",por debajo del nivel básico,"19,26"
FLORENCIO VARELA,32,2017,ciencias sociales,"8439,27",satisfactorio,"43,72"
FLORENTINO AMEGHINO,128,2017,ciencias sociales,"167,97",avanzado,"11,25"
FLORENTINO AMEGHINO,128,2017,ciencias sociales,"167,97",básico,"28,99"
FLORENTINO AMEGHINO,128,2017,ciencias sociales,"167,97",por debajo del nivel básico,"21,12"
FLORENTINO AMEGHINO,128,2017,ciencias sociales,"167,97",satisfactorio,"38,64"
GENERAL ALVARADO,33,2017,ciencias sociales,"675,15",avanzado,"20,04"
GENERAL ALVARADO,33,2017,ciencias sociales,"675,15",básico,"20,96"
GENERAL ALVARADO,33,2017,ciencias sociales,"675,15",por debajo del nivel básico,"9,25"
GENERAL ALVARADO,33,2017,ciencias sociales,"675,15",satisfactorio,"49,76"
GENERAL ALVEAR,34,2017,ciencias sociales,"179,48",avanzado,"18,82"
GENERAL ALVEAR,34,2017,ciencias sociales,"179,48",básico,"17,68"
GENERAL ALVEAR,34,2017,ciencias sociales,"179,48",por debajo del nivel básico,"19,80"
GENERAL ALVEAR,34,2017,ciencias sociales,"179,48",satisfactorio,"43,70"
GENERAL ARENALES,35,2017,ciencias sociales,"218,04",avanzado,"20,87"
GENERAL ARENALES,35,2017,ciencias sociales,"218,04",básico,"16,05"
GENERAL ARENALES,35,2017,ciencias sociales,"218,04",por debajo del nivel básico,"7,62"
GENERAL ARENALES,35,2017,ciencias sociales,"218,04",satisfactorio,"55,47"
GENERAL BELGRANO,36,2017,ciencias sociales,"312,03",avanzado,"16,62"
GENERAL BELGRANO,36,2017,ciencias sociales,"312,03",básico,"18,82"
GENERAL BELGRANO,36,2017,ciencias sociales,"312,03",por debajo del nivel básico,"14,05"
GENERAL BELGRANO,36,2017,ciencias sociales,"312,03",satisfactorio,"50,51"
GENERAL GUIDO,37,2017,ciencias sociales,"48,78",avanzado,"16,61"
GENERAL GUIDO,37,2017,ciencias sociales,"48,78",básico,"39,86"
GENERAL GUIDO,37,2017,ciencias sociales,"48,78",por debajo del nivel básico,"2,35"
GENERAL GUIDO,37,2017,ciencias sociales,"48,78",satisfactorio,"41,18"
GENERAL JUAN MADARIAGA,39,2017,ciencias sociales,"478,87",avanzado,"22,39"
GENERAL JUAN MADARIAGA,39,2017,ciencias sociales,"478,87",básico,"18,00"
GENERAL JUAN MADARIAGA,39,2017,ciencias sociales,"478,87",por debajo del nivel básico,"13,22"
GENERAL JUAN MADARIAGA,39,2017,ciencias sociales,"478,87",satisfactorio,"46,39"
GENERAL LA MADRID,40,2017,ciencias sociales,"181,94",avanzado,"17,23"
GENERAL LA MADRID,40,2017,ciencias sociales,"181,94",básico,"19,15"
GENERAL LA MADRID,40,2017,ciencias sociales,"181,94",por debajo del nivel básico,"10,58"
GENERAL LA MADRID,40,2017,ciencias sociales,"181,94",satisfactorio,"53,03"
GENERAL LAS HERAS,41,2017,ciencias sociales,"337,42",avanzado,"23,80"
GENERAL LAS HERAS,41,2017,ciencias sociales,"337,42",básico,"22,40"
GENERAL LAS HERAS,41,2017,ciencias sociales,"337,42",por debajo del nivel básico,"12,36"
GENERAL LAS HERAS,41,2017,ciencias sociales,"337,42",satisfactorio,"41,44"
GENERAL LAVALLE,42,2017,ciencias sociales,"136,18",avanzado,"14,08"
GENERAL LAVALLE,42,2017,ciencias sociales,"136,18",básico,"19,25"
GENERAL LAVALLE,42,2017,ciencias sociales,"136,18",por debajo del nivel básico,"24,95"
GENERAL LAVALLE,42,2017,ciencias sociales,"136,18",satisfactorio,"41,72"
GENERAL PAZ,43,2017,ciencias sociales,"290,97",avanzado,"18,56"
GENERAL PAZ,43,2017,ciencias sociales,"290,97",básico,"23,57"
GENERAL PAZ,43,2017,ciencias sociales,"290,97",por debajo del nivel básico,"12,85"
GENERAL PAZ,43,2017,ciencias sociales,"290,97",satisfactorio,"45,02"
GENERAL PINTO,44,2017,ciencias sociales,"190,86",avanzado,"11,93"
GENERAL PINTO,44,2017,ciencias sociales,"190,86",básico,"22,47"
GENERAL PINTO,44,2017,ciencias sociales,"190,86",por debajo del nivel básico,"10,84"
GENERAL PINTO,44,2017,ciencias sociales,"190,86",satisfactorio,"54,76"
GENERAL PUEYRREDON,45,2017,ciencias sociales,"10520,03",avanzado,"21,82"
GENERAL PUEYRREDON,45,2017,ciencias sociales,"10520,03",básico,"19,55"
GENERAL PUEYRREDON,45,2017,ciencias sociales,"10520,03",por debajo del nivel básico,"9,51"
GENERAL PUEYRREDON,45,2017,ciencias sociales,"10520,03",satisfactorio,"49,12"
GENERAL RODRIGUEZ,46,2017,ciencias sociales,"2438,66",avanzado,"10,93"
GENERAL RODRIGUEZ,46,2017,ciencias sociales,"2438,66",básico,"26,35"
GENERAL RODRIGUEZ,46,2017,ciencias sociales,"2438,66",por debajo del nivel básico,"20,48"
GENERAL RODRIGUEZ,46,2017,ciencias sociales,"2438,66",satisfactorio,"42,23"
GENERAL SAN MARTIN,47,2017,ciencias sociales,"6152,35",avanzado,"17,90"
GENERAL SAN MARTIN,47,2017,ciencias sociales,"6152,35",básico,"21,19"
GENERAL SAN MARTIN,47,2017,ciencias sociales,"6152,35",por debajo del nivel básico,"12,36"
GENERAL SAN MARTIN,47,2017,ciencias sociales,"6152,35",satisfactorio,"48,56"
GENERAL VIAMONTE,49,2017,ciencias sociales,"317,64",avanzado,"19,15"
GENERAL VIAMONTE,49,2017,ciencias sociales,"317,64",básico,"24,48"
GENERAL VIAMONTE,49,2017,ciencias sociales,"317,64",por debajo del nivel básico,"11,49"
GENERAL VIAMONTE,49,2017,ciencias sociales,"317,64",satisfactorio,"44,88"
GENERAL VILLEGAS,50,2017,ciencias sociales,"444,79",avanzado,"18,58"
GENERAL VILLEGAS,50,2017,ciencias sociales,"444,79",básico,"20,15"
GENERAL VILLEGAS,50,2017,ciencias sociales,"444,79",por debajo del nivel básico,"8,54"
GENERAL VILLEGAS,50,2017,ciencias sociales,"444,79",satisfactorio,"52,73"
GUAMINI,52,2017,ciencias sociales,"192,53",avanzado,"24,50"
GUAMINI,52,2017,ciencias sociales,"192,53",básico,"14,61"
GUAMINI,52,2017,ciencias sociales,"192,53",por debajo del nivel básico,"5,65"
GUAMINI,52,2017,ciencias sociales,"192,53",satisfactorio,"55,24"
HIPOLITO YRIGOYEN,119,2017,ciencias sociales,"135,49",avanzado,"11,71"
HIPOLITO YRIGOYEN,119,2017,ciencias sociales,"135,49",básico,"28,72"
HIPOLITO YRIGOYEN,119,2017,ciencias sociales,"135,49",por debajo del nivel básico,"13,18"
HIPOLITO YRIGOYEN,119,2017,ciencias sociales,"135,49",satisfactorio,"46,39"
HURLINGHAM,135,2017,ciencias sociales,"2962,35",avanzado,"20,59"
HURLINGHAM,135,2017,ciencias sociales,"2962,35",básico,"16,46"
HURLINGHAM,135,2017,ciencias sociales,"2962,35",por debajo del nivel básico,"10,47"
HURLINGHAM,135,2017,ciencias sociales,"2962,35",satisfactorio,"52,48"
ITUZAINGO,136,2017,ciencias sociales,"2721,24",avanzado,"22,29"
ITUZAINGO,136,2017,ciencias sociales,"2721,24",básico,"17,37"
ITUZAINGO,136,2017,ciencias sociales,"2721,24",por debajo del nivel básico,"10,22"
ITUZAINGO,136,2017,ciencias sociales,"2721,24",satisfactorio,"50,12"
JOSE C. PAZ,132,2017,ciencias sociales,"5535,14",avanzado,"12,13"
JOSE C. PAZ,132,2017,ciencias sociales,"5535,14",básico,"25,33"
JOSE C. PAZ,132,2017,ciencias sociales,"5535,14",por debajo del nivel básico,"18,87"
JOSE C. PAZ,132,2017,ciencias sociales,"5535,14",satisfactorio,"43,67"
JUNIN,54,2017,ciencias sociales,"1426,55",avanzado,"19,12"
JUNIN,54,2017,ciencias sociales,"1426,55",básico,"19,54"
JUNIN,54,2017,ciencias sociales,"1426,55",por debajo del nivel básico,"12,21"
JUNIN,54,2017,ciencias sociales,"1426,55",satisfactorio,"49,13"
LA COSTA,123,2017,ciencias sociales,"1537,22",avanzado,"12,46"
LA COSTA,123,2017,ciencias sociales,"1537,22",básico,"26,59"
LA COSTA,123,2017,ciencias sociales,"1537,22",por debajo del nivel básico,"13,76"
LA COSTA,123,2017,ciencias sociales,"1537,22",satisfactorio,"47,19"
LA MATANZA,70,2017,ciencias sociales,"21599,09",avanzado,"20,28"
LA MATANZA,70,2017,ciencias sociales,"21599,09",básico,"18,84"
LA MATANZA,70,2017,ciencias sociales,"21599,09",por debajo del nivel básico,"11,55"
LA MATANZA,70,2017,ciencias sociales,"21599,09",satisfactorio,"49,33"
LA PLATA,55,2017,ciencias sociales,"11840,15",avanzado,"21,99"
LA PLATA,55,2017,ciencias sociales,"11840,15",básico,"19,20"
LA PLATA,55,2017,ciencias sociales,"11840,15",por debajo del nivel básico,"13,59"
LA PLATA,55,2017,ciencias sociales,"11840,15",satisfactorio,"45,21"
LANUS,25,2017,ciencias sociales,"7360,65",avanzado,"19,30"
LANUS,25,2017,ciencias sociales,"7360,65",básico,"20,04"
LANUS,25,2017,ciencias sociales,"7360,65",por debajo del nivel básico,"11,47"
LANUS,25,2017,ciencias sociales,"7360,65",satisfactorio,"49,19"
LAPRIDA,56,2017,ciencias sociales,"222,38",avanzado,"16,25"
LAPRIDA,56,2017,ciencias sociales,"222,38",básico,"25,98"
LAPRIDA,56,2017,ciencias sociales,"222,38",por debajo del nivel básico,"10,00"
LAPRIDA,56,2017,ciencias sociales,"222,38",satisfactorio,"47,77"
LAS FLORES,58,2017,ciencias sociales,410,avanzado,"20,31"
LAS FLORES,58,2017,ciencias sociales,410,básico,"19,33"
LAS FLORES,58,2017,ciencias sociales,410,por debajo del nivel básico,"18,02"
LAS FLORES,58,2017,ciencias sociales,410,satisfactorio,"42,34"
LEANDRO N. ALEM,59,2017,ciencias sociales,"287,29",avanzado,"17,51"
LEANDRO N. ALEM,59,2017,ciencias sociales,"287,29",básico,"27,91"
LEANDRO N. ALEM,59,2017,ciencias sociales,"287,29",por debajo del nivel básico,"13,05"
LEANDRO N. ALEM,59,2017,ciencias sociales,"287,29",satisfactorio,"41,53"
LEZAMA,137,2017,ciencias sociales,"94,54",avanzado,"18,31"
LEZAMA,137,2017,ciencias sociales,"94,54",básico,"12,49"
LEZAMA,137,2017,ciencias sociales,"94,54",por debajo del nivel básico,"5,94"
LEZAMA,137,2017,ciencias sociales,"94,54",satisfactorio,"63,26"
LINCOLN,60,2017,ciencias sociales,"822,17",avanzado,"16,99"
LINCOLN,60,2017,ciencias sociales,"822,17",básico,"20,47"
LINCOLN,60,2017,ciencias sociales,"822,17",por debajo del nivel básico,"11,83"
LINCOLN,60,2017,ciencias sociales,"822,17",satisfactorio,"50,71"
LOBERIA,61,2017,ciencias sociales,"293,55",avanzado,"25,41"
LOBERIA,61,2017,ciencias sociales,"293,55",básico,"16,31"
LOBERIA,61,2017,ciencias sociales,"293,55",por debajo del nivel básico,"16,40"
LOBERIA,61,2017,ciencias sociales,"293,55",satisfactorio,"41,88"
LOBOS,62,2017,ciencias sociales,"692,23",avanzado,"15,23"
LOBOS,62,2017,ciencias sociales,"692,23",básico,"18,59"
LOBOS,62,2017,ciencias sociales,"692,23",por debajo del nivel básico,"17,66"
LOBOS,62,2017,ciencias sociales,"692,23",satisfactorio,"48,53"
LOMAS DE ZAMORA,63,2017,ciencias sociales,"11670,32",avanzado,"20,45"
LOMAS DE ZAMORA,63,2017,ciencias sociales,"11670,32",básico,"20,29"
LOMAS DE ZAMORA,63,2017,ciencias sociales,"11670,32",por debajo del nivel básico,"12,50"
LOMAS DE ZAMORA,63,2017,ciencias sociales,"11670,32",satisfactorio,"46,75"
LUJAN,64,2017,ciencias sociales,"2030,25",avanzado,"18,47"
LUJAN,64,2017,ciencias sociales,"2030,25",básico,"21,52"
LUJAN,64,2017,ciencias sociales,"2030,25",por debajo del nivel básico,"14,42"
LUJAN,64,2017,ciencias sociales,"2030,25",satisfactorio,"45,59"
MAGDALENA,65,2017,ciencias sociales,"342,39",avanzado,"21,50"
MAGDALENA,65,2017,ciencias sociales,"342,39",básico,"18,24"
MAGDALENA,65,2017,ciencias sociales,"342,39",por debajo del nivel básico,"15,11"
MAGDALENA,65,2017,ciencias sociales,"342,39",satisfactorio,"45,14"
MAIPU,66,2017,ciencias sociales,169,avanzado,"28,57"
MAIPU,66,2017,ciencias sociales,169,básico,"12,68"
MAIPU,66,2017,ciencias sociales,169,por debajo del nivel básico,"10,47"
MAIPU,66,2017,ciencias sociales,169,satisfactorio,"48,28"
MALVINAS ARGENTINAS,133,2017,ciencias sociales,"6074,3",avanzado,"16,04"
MALVINAS ARGENTINAS,133,2017,ciencias sociales,"6074,3",básico,"22,72"
MALVINAS ARGENTINAS,133,2017,ciencias sociales,"6074,3",por debajo del nivel básico,"14,44"
MALVINAS ARGENTINAS,133,2017,ciencias sociales,"6074,3",satisfactorio,"46,79"
MAR CHIQUITA,69,2017,ciencias sociales,"413,76",avanzado,"20,85"
MAR CHIQUITA,69,2017,ciencias sociales,"413,76",básico,"20,92"
MAR CHIQUITA,69,2017,ciencias sociales,"413,76",por debajo del nivel básico,"10,79"
MAR CHIQUITA,69,2017,ciencias sociales,"413,76",satisfactorio,"47,44"
MARCOS PAZ,68,2017,ciencias sociales,"1188,08",avanzado,"11,84"
MARCOS PAZ,68,2017,ciencias sociales,"1188,08",básico,"25,54"
MARCOS PAZ,68,2017,ciencias sociales,"1188,08",por debajo del nivel básico,"19,56"
